,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/3/temperature/0,/atigpu/3/clock/0,/atigpu/3/clock/1,/atigpu/3/load/0,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Core","GPU Core","GPU Memory","GPU Core","Temperature","Used Space"
09/14/2021 13:09:49,37.5,37.5,31.25,40.625,36.71875,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,59.62876,4.149185,2.8091774,0,,,,0,44.0000038,343.59,864.709961,3,44,44.3028145
09/14/2021 13:09:50,25,28.125,39.0625,28.125,30.078125,2295.692,2295.692,2295.692,2295.692,199.625366,59.6302376,4.149288,2.8090744,0,,,,0,43.0000038,341.68,847.54,3,44,44.3028145
09/14/2021 13:09:51,31.25,31.25,46.875,18.75,32.03125,2295.69019,2295.69019,2295.69019,2295.69019,199.625229,59.6491547,4.15060425,2.80775833,0,,,,0,43.0000038,341.9,845.05,3,44,44.3028145
09/14/2021 13:09:52,25,17.1875,28.125,21.875,23.046875,2295.69263,2295.69263,2295.69263,2295.69263,199.625458,59.6132965,4.14810944,2.81025314,0,,,,0,43.0000038,340.25,860.449951,2,44,44.3028145
09/14/2021 13:09:53,29.6875,29.6875,39.0625,28.125,31.640625,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.64427,4.15026474,2.80809784,0,,,,0,43.0000038,339.96,850.23,3,44,44.3028145
09/14/2021 13:09:54,31.25,18.75,23.4375,26.5625,25,2295.69214,2295.69214,2295.69214,2295.69214,199.6254,59.65803,4.151222,2.80714035,0,,,,0,43.0000038,340.449982,875.769958,2,44,44.3028145
09/14/2021 13:09:55,29.6875,18.75,29.6875,20.3125,24.609375,2295.691,2295.691,2295.691,2295.691,199.62529,59.60414,4.14747238,2.8108902,0,,,,0,43.0000038,339.289978,865.19,3,44,44.3028145
09/14/2021 13:09:56,34.375,45.3125,48.4375,28.125,39.0625,2295.69214,2295.69214,2295.69214,2295.69214,199.625412,59.63446,4.149582,2.80878067,0,,,,0,43.0000038,339.34,908,3,44,44.3028145
09/14/2021 13:09:57,43.75,42.1875,45.3125,46.875,44.53125,2295.69019,2295.69019,2295.69019,2295.69019,199.625244,59.6571541,4.151161,2.80720139,0,,,,0,43.0000038,339.539978,909.18,3,44,44.3028145
09/14/2021 13:09:58,14.0625,20.3125,26.5625,25,21.484375,2295.69287,2295.69287,2295.69287,2295.69287,199.625473,59.63035,4.149296,2.80906677,0,,,,0,43.0000038,338.75,870.01,2,44,44.3028145
09/14/2021 13:09:59,37.5,35.9375,37.5,40.625,37.890625,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,59.6513977,4.15076065,2.807602,0,,,,0,43.0000038,338.87,909.55,2,44,44.3028145
09/14/2021 13:10:00,39.9999962,44.6153831,49.2307663,52.30769,46.53846,2295.691,2295.691,2295.691,2295.691,199.62529,59.8045731,4.161419,2.79694366,0,,,,0,44.0000038,344.55,888.089966,3,44,44.3028145
09/14/2021 13:10:01,100,100,100,98.4375,99.609375,2295.69165,2295.69165,2295.69165,2295.69165,199.625351,59.8067055,4.16156769,2.796795,0,,,,0,44.0000038,361.59,916.63,4,44,44.3028145
09/14/2021 13:10:02,81.53846,73.8461456,76.92308,89.23077,80.38461,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,59.87847,4.166561,2.79180145,0,,,,0,44.0000038,348.96,927.5,3,44,44.3028145
09/14/2021 13:10:03,23.0769215,33.8461533,26.1538448,100,45.7692337,2295.69214,2295.69214,2295.69214,2295.69214,199.6254,59.8521576,4.16473,2.79363251,0,,,,0,44.0000038,344.039978,930.87,3,44,44.3028145
09/14/2021 13:10:04,34.375,26.5625,40.625,56.25,39.453125,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.86109,4.165352,2.79301071,0,,,,0,44.0000038,339.55,855.899963,2,44,44.3028145
09/14/2021 13:10:05,18.75,23.4375,48.4375,68.75,39.84375,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,59.71921,4.15547943,2.80288315,0,,,,0,44.0000038,340.35,901.87,3,44,44.3028145
09/14/2021 13:10:06,42.1875,37.5,39.0625,89.0625,51.953125,2295.692,2295.692,2295.692,2295.692,199.625381,59.79136,4.16049957,2.797863,0,,,,0,44.0000038,341.12,920.25,3,44,44.3028145
09/14/2021 13:10:07,70.3125,57.8125,65.625,81.25,68.75,2295.692,2295.692,2295.692,2295.692,199.625381,59.8144379,4.16210556,2.796257,0,,,,0,44.0000038,340.4,929.05,3,44,44.3028145
09/14/2021 13:10:08,46.875,45.3125,54.6875,93.75,60.15625,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,59.7953033,4.160774,2.79758835,0,,,,0,44.0000038,339.63,931.339966,2,44,44.3028145
09/14/2021 13:10:09,53.125,48.4375,51.5625,95.3125,62.109375,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.80808,4.161663,2.79669952,0,,,,0,44.0000038,340.169983,932.44,3,44,44.3028145
09/14/2021 13:10:10,64.0625,46.875,53.125,90.625,63.671875,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,59.723053,4.15574646,2.80261612,0,,,,0,44.0000038,338.91,932.74,2,44,44.3028145
09/14/2021 13:10:11,48.4375,56.25,40.625,65.625,52.734375,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,59.74169,4.15704346,2.80131912,0,,,,0,44.0000038,340.669983,932.889954,3,44,44.3028145
09/14/2021 13:10:12,60.9375,51.5625,45.3125,96.875,63.671875,2295.692,2295.692,2295.692,2295.692,199.625381,59.67541,4.15243149,2.805931,0,,,,0,44.0000038,339.07,932.94,2,44,44.3028145
09/14/2021 13:10:13,35.9375,34.375,50,84.375,51.171875,2295.69043,2295.69043,2295.69043,2295.69043,199.625244,59.70507,4.15449524,2.80386734,0,,,,0,44.0000038,340.889984,932.94,3,44,44.3028145
09/14/2021 13:10:14,54.6875,62.5,65.625,62.5,61.328125,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,59.7807274,4.15975952,2.798603,0,,,,0,44.0000038,339.93,932.94,3,44,44.3028145
09/14/2021 13:10:15,51.5625,54.6875,46.875,75,57.03125,2295.692,2295.692,2295.692,2295.692,199.625381,59.60502,4.14753342,2.81082916,0,,,,0,44.0000038,338.47,932.94,2,44,44.3025475
09/14/2021 13:10:16,54.54545,42.4242439,71.21213,80.30303,62.121212,2295.68945,2295.68945,2295.68945,2295.68945,199.625168,59.71642,4.155285,2.8030777,0,,,,0,44.0000038,339.8,932.94,3,44,44.3025475
09/14/2021 13:10:17,83.87097,70.96774,69.3548355,95.1612854,79.8387146,2295.69336,2295.69336,2295.69336,2295.69336,199.6255,59.7388954,4.156849,2.80151367,0,,,,0,45.0000038,340.889984,932.94,3,44,44.3025475
09/14/2021 13:10:18,70.7692261,55.384613,52.30769,92.30769,67.69231,2295.691,2295.691,2295.691,2295.691,199.62529,59.7283173,4.15611267,2.80225,0,,,,0,45.0000038,341.449982,932.94,3,44,44.3025475
09/14/2021 13:10:19,47.6190453,46.0317421,60.3174553,80.9523849,58.73016,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.6976166,4.15397644,2.80438614,0,,,,0,45.0000038,342.57,932.94,3,44,44.3025475
09/14/2021 13:10:20,65.625,64.0625,67.1875,78.125,68.75,2295.693,2295.693,2295.693,2295.693,199.625488,59.73829,4.156807,2.80155563,0,,,,0,45.0000038,340.65,932.94,3,44,44.3025475
09/14/2021 13:10:21,64.61538,66.15385,67.69231,70.7692261,67.3076859,2295.691,2295.691,2295.691,2295.691,199.6253,59.8578,4.165123,2.79323959,0,,,,0,44.0000038,340.91,932.94,3,44,44.3025475
09/14/2021 13:10:22,85.71429,76.1904755,90.47619,80.9523849,83.33333,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,60.206028,4.189354,2.76900864,0,,,,0,45.0000038,341.22998,932.94,3,44,44.3025475
09/14/2021 13:10:23,70.1492538,76.11941,74.62686,67.1641846,72.01493,2295.692,2295.692,2295.692,2295.692,199.625381,59.846344,4.16432571,2.79403687,0,,,,0,45.0000038,343.18,932.94,3,44,44.3025475
09/14/2021 13:10:24,78.68852,85.2459,78.68852,90.16393,83.1967239,2295.69,2295.69,2295.69,2295.69,199.625214,59.99047,4.17435455,2.784008,0,,,,0,45.0000038,341.55,932.94,3,44,44.3025475
09/14/2021 13:10:25,84.375,84.375,76.5625,92.1875,84.375,2295.69214,2295.69214,2295.69214,2295.69214,199.6254,59.93214,4.17029572,2.78806686,0,,,,0,45.0000038,339.25,932.94,3,44,44.3025475
09/14/2021 13:10:26,86.36364,90.90909,89.3939362,95.4545441,90.530304,2295.692,2295.692,2295.692,2295.692,199.625381,59.40876,4.133877,2.82448578,0,,,,0,45.0000038,340.87,932.94,3,44,44.3025475
09/14/2021 13:10:27,90.32258,79.03226,83.87097,98.3871,87.90323,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,59.5233345,4.14184952,2.816513,0,,,,0,45.0000038,341.68,932.94,3,44,44.3025475
09/14/2021 13:10:28,56.25,68.75,62.5,75,65.625,2295.692,2295.692,2295.692,2295.692,199.625381,59.4996,4.14019775,2.81816483,0,,,,0,45.0000038,339.84,932.94,3,44,44.3025475
09/14/2021 13:10:29,71.875,62.5,62.5,93.75,72.65625,2295.691,2295.691,2295.691,2295.691,199.62529,59.61878,4.148491,2.80987167,0,,,,0,45.0000038,339.16,932.94,3,44,44.3025475
09/14/2021 13:10:30,51.5625,56.25,67.1875,76.5625,62.890625,2295.691,2295.691,2295.691,2295.691,199.62529,59.662693,4.15154648,2.806816,0,,,,0,45.0000038,339.72,932.94,3,44,44.3025475
09/14/2021 13:10:31,82.8125,82.8125,79.6875,93.75,84.765625,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,59.7939377,4.160679,2.79768372,0,,,,0,45.0000038,339.28,932.94,3,44,44.3025475
09/14/2021 13:10:32,60.0000038,53.8461571,58.4615364,75.38461,61.9230728,2295.691,2295.691,2295.691,2295.691,199.6253,59.6276054,4.149105,2.80925751,0,,,,0,45.0000038,339.419983,883.51,2,44,44.3025475
09/14/2021 13:10:33,39.0625,46.875,40.625,39.0625,41.40625,2295.692,2295.692,2295.692,2295.692,199.625381,59.5698242,4.14508438,2.8132782,0,,,,0,44.0000038,340.46,910.44,3,44,44.3025475
09/14/2021 13:10:34,26.1538448,19.9999981,41.53846,23.0769215,27.6923065,2295.692,2295.692,2295.692,2295.692,199.625381,59.6560555,4.151085,2.80727768,0,,,,0,44.0000038,341,880.74,2,44,44.3025475
09/14/2021 13:10:35,35.9375,32.8125,54.6875,43.75,41.796875,2295.69,2295.69,2295.69,2295.69,199.625214,59.627224,4.14907837,2.80928421,0,,,,0,44.0000038,341.1,900.23,2,44,44.3025475
09/14/2021 13:10:36,39.0625,39.0625,40.625,46.875,41.40625,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,59.5662651,4.14483643,2.81352615,0,,,,0,43.0000038,341.139984,888.35,2,44,44.3025475
09/14/2021 13:10:37,43.75,46.875,64.0625,59.375,53.515625,2295.69238,2295.69238,2295.69238,2295.69238,199.625412,59.6100655,4.14788437,2.81047821,0,,,,0,44.0000038,341.61,899.529968,3,44,44.3025475
09/14/2021 13:10:38,31.25,31.25,39.0625,42.1875,35.9375,2295.692,2295.692,2295.692,2295.692,199.625381,59.68939,4.153404,2.80495834,0,,,,0,44.0000038,339.919983,892.24,2,44,44.3025475
09/14/2021 13:10:39,26.5625,20.3125,39.0625,34.375,30.078125,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.577446,4.14561462,2.812748,0,,,,0,43.0000038,339.639984,862.11,2,44,44.3025475
09/14/2021 13:10:40,26.5625,21.875,32.8125,35.9375,29.296875,2295.691,2295.691,2295.691,2295.691,199.6253,59.5339127,4.14258575,2.81577682,0,,,,0,43.0000038,339.91,833.07,3,44,44.3025475
09/14/2021 13:10:41,37.5,46.875,50,45.3125,44.921875,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,59.6570473,4.15115356,2.807209,0,,,,0,43.0000038,339.08,896.24,2,44,44.3025475
09/14/2021 13:10:42,29.6875,23.4375,21.875,31.25,26.5625,2295.692,2295.692,2295.692,2295.692,199.625366,59.70666,4.154606,2.80375671,0,,,,0,43.0000038,340.11,868.12,3,44,44.3025475
09/14/2021 13:10:43,43.75,45.3125,60.9375,54.6875,51.171875,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,59.56566,4.14479446,2.813568,0,,,,0,43.0000038,338.27,903.649963,2,44,44.3025475
09/14/2021 13:10:44,23.0769215,35.384613,30.76923,24.6153831,28.46154,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,59.45207,4.13689041,2.82147217,0,,,,0,43.0000038,341.11,886.36,3,44,44.3025475
09/14/2021 13:10:45,32.8125,26.5625,31.25,21.875,28.125,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,59.5260773,4.14204025,2.81632233,0,,,,0,43.0000038,340.78,877.87,3,44,44.3026237
09/14/2021 13:10:46,39.0625,28.125,37.5,40.625,36.328125,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,59.46418,4.13773346,2.82062912,0,,,,0,43.0000038,341.039978,874.66,3,44,44.3026237
09/14/2021 13:10:47,52.30769,43.07692,44.6153831,58.4615364,49.6153831,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,59.4871025,4.139328,2.81903458,0,,,,0,43.0000038,340.56,908.73,3,44,44.3026237
09/14/2021 13:10:48,43.75,39.0625,43.75,31.25,39.453125,2295.691,2295.691,2295.691,2295.691,199.62529,59.57777,4.14563751,2.812725,0,,,,0,43.0000038,338.84,924.04,2,44,44.3026237
09/14/2021 13:10:49,32.30769,33.8461533,38.4615364,35.384613,34.9999962,2295.69019,2295.69019,2295.69019,2295.69019,199.625229,59.5329323,4.142517,2.81584549,0,,,,0,43.0000038,338.36,862.18,2,44,44.3026237
09/14/2021 13:10:50,43.75,35.9375,37.5,28.125,36.328125,2295.6897,2295.6897,2295.6897,2295.6897,199.6252,59.55974,4.14438248,2.81398,0,,,,0,43.0000038,345.96,874.089966,3,44,44.3026237
09/14/2021 13:10:51,34.375,18.75,43.75,21.875,29.6875,2295.694,2295.694,2295.694,2295.694,199.625565,59.44187,4.136181,2.8221817,0,,,,0,43.0000038,343.009979,883.07,3,44,44.3026237
09/14/2021 13:10:52,29.6875,28.125,29.6875,26.5625,28.515625,2295.693,2295.693,2295.693,2295.693,199.625488,59.50782,4.14077,2.81759262,0,,,,0,43.0000038,341.58,860.339966,3,44,44.3026237
09/14/2021 13:10:53,35.9375,51.5625,26.5625,51.5625,41.40625,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,59.5957,4.146885,2.81147766,0,,,,0,43.0000038,344.47,906.32,3,44,44.3026237
09/14/2021 13:10:54,34.375,31.25,35.9375,31.25,33.203125,2295.68945,2295.68945,2295.68945,2295.68945,199.625168,59.4261932,4.13509,2.82327271,0,,,,0,43.0000038,341.22,863,3,44,44.3026237
09/14/2021 13:10:55,39.0625,37.5,53.125,46.875,44.140625,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,59.5199356,4.141613,2.81674957,0,,,,0,43.0000038,341.46,907.269958,3,44,44.3026237
09/14/2021 13:10:56,42.1875,32.8125,39.0625,45.3125,39.84375,2295.692,2295.692,2295.692,2295.692,199.625381,59.579422,4.145752,2.81261063,0,,,,0,43.0000038,341.47998,887.6,2,44,44.3026237
09/14/2021 13:10:57,62.5,71.875,64.0625,70.3125,67.1875,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.5723457,4.14526,2.81310272,0,,,,0,43.0000038,341.55,916.04,3,44,44.3026237
09/14/2021 13:10:58,39.9999962,32.30769,41.53846,32.30769,36.53846,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,59.6239357,4.14884949,2.809513,0,,,,0,43.0000038,341.46,889.36,3,44,44.3026237
09/14/2021 13:10:59,34.375,45.3125,43.75,43.75,41.796875,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.5272827,4.142124,2.8162384,0,,,,0,43.0000038,340.83,895.17,3,44,44.3026237
09/14/2021 13:11:00,35.9375,34.375,32.8125,45.3125,37.109375,2295.692,2295.692,2295.692,2295.692,199.625381,59.6404343,4.14999771,2.80836487,0,,,,0,43.0000038,340.11,887.81,2,44,44.3026237
09/14/2021 13:11:01,29.6875,32.8125,35.9375,39.0625,34.375,2295.68921,2295.68921,2295.68921,2295.68921,199.625137,59.59521,4.14685059,2.811512,0,,,,0,43.0000038,351.47,849.589966,3,44,44.3026237
09/14/2021 13:11:02,44.2857132,51.42857,48.5714264,48.5714264,48.21428,2295.69385,2295.69385,2295.69385,2295.69385,199.625549,59.6007423,4.147236,2.81112671,0,,,,0,43.0000038,351.68,904.85,4,44,44.3026237
09/14/2021 13:11:03,93.3333359,95,98.3333359,98.3333359,96.25,2295.69165,1796.6283,1796.6283,1796.6283,199.625366,59.5485535,4.14360428,2.8147583,0,,,,0,43.0000038,348.58,921.85,3,44,44.3026237
09/14/2021 13:11:04,100,100,100,100,100,1796.62756,1796.62756,1796.62756,1796.62756,199.62529,59.50508,4.140579,2.81778336,0,,,,0,43.0000038,368.36,928.959961,5,44,44.3026237
09/14/2021 13:11:05,84.375,85.9375,79.6875,81.25,82.8125,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,59.68939,4.153404,2.80495834,0,,,,0,43.0000038,354.889984,931.56,4,44,44.3026237
09/14/2021 13:11:06,54.6875,54.6875,75,68.75,63.28125,2295.69116,2295.69116,2295.69116,1796.62781,199.6253,59.63205,4.149414,2.80894852,0,,,,0,43.0000038,366.05,932.44,4,44,44.3026237
09/14/2021 13:11:07,82.5,95,90,90,89.375,1796.63049,1796.63049,1796.63049,1796.63049,199.62561,59.5178528,4.141468,2.81689453,0,,,,0,43.0000038,358.27,932.68,4,44,44.3026237
09/14/2021 13:11:08,81.25,67.1875,75,90.625,78.515625,2295.693,2295.693,2295.693,2295.693,199.625488,59.7384567,4.15681839,2.80154419,0,,,,0,43.0000038,349.94,932.899963,3,44,44.3026237
09/14/2021 13:11:09,56.25,68.75,76.5625,65.625,66.796875,2295.69043,2295.69043,2295.69043,2295.69043,199.625244,59.7290268,4.15616226,2.80220032,0,,,,0,43.0000038,347.77,932.94,3,44,44.3026237
09/14/2021 13:11:10,59.375,45.3125,57.8125,68.75,57.8125,1796.62708,1796.62708,1796.62708,1796.62708,199.625229,59.746624,4.157387,2.8009758,0,,,,0,43.0000038,345.82,932.94,3,44,44.3026237
09/14/2021 13:11:11,76.47059,72.05882,69.1176453,75,73.1617661,1796.62842,1796.62842,1796.62842,1796.62842,199.625381,59.7268867,4.15601349,2.802349,0,,,,0,43.0000038,353.87,932.94,4,44,44.3026237
09/14/2021 13:11:12,30.0000019,48.3333359,51.6666641,75,51.25,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,59.6870346,4.15324,2.80512238,0,,,,0,44.0000038,345.87,932.94,3,44,44.3026237
09/14/2021 13:11:13,59.375,64.0625,67.1875,89.0625,69.921875,2295.69043,2295.69043,2295.69043,2295.69043,199.625244,59.929287,4.17009735,2.78826523,0,,,,0,44.0000038,341.419983,932.94,3,44,44.3026237
09/14/2021 13:11:14,72.30769,73.8461456,84.61539,73.8461456,76.15385,2295.69214,2295.69214,2295.69214,2295.69214,199.625412,59.8398781,4.16387558,2.794487,0,,,,0,44.0000038,342.509979,932.94,3,44,44.3026428
09/14/2021 13:11:15,64.0625,57.8125,68.75,75,66.40625,2295.69141,2295.69141,2295.69141,2295.69141,199.625351,60.11015,4.182682,2.77568054,0,,,,0,44.0000038,340.27,932.94,3,44,44.3026428
09/14/2021 13:11:16,42.1875,60.9375,57.8125,76.5625,59.375,2295.69165,2295.69165,2295.69165,2295.69165,199.625366,60.10055,4.18201447,2.776348,0,,,,0,44.0000038,337.72,932.94,2,44,44.3026428
09/14/2021 13:11:17,84.375,84.375,85.9375,81.25,83.984375,2295.69067,2295.69067,2295.69067,2295.69067,199.62529,60.1887054,4.1881485,2.770214,0,,,,0,44.0000038,339.949982,932.94,3,44,44.3026428
09/14/2021 13:11:18,54.6875,51.5625,73.4375,75,63.671875,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,60.1446838,4.1850853,2.77327728,0,,,,0,44.0000038,340.31,932.94,3,44,44.3026428
09/14/2021 13:11:19,60.0000038,58.4615364,72.30769,58.4615364,62.3076935,2295.69287,2295.69287,2295.69287,2295.69287,199.625473,60.1023064,4.18213654,2.776226,0,,,,0,44.0000038,340.47,932.94,3,44,44.3026428
09/14/2021 13:11:20,50,54.6875,65.625,67.1875,59.375,2295.691,2295.691,2295.691,2295.691,199.62529,60.03279,4.1772995,2.781063,0,,,,0,44.0000038,339.85,932.94,3,44,44.3026428
09/14/2021 13:11:21,70.3125,76.5625,75,90.625,78.125,2295.69238,2295.69238,2295.69238,2295.69238,199.625427,59.9234238,4.169689,2.7886734,0,,,,0,44.0000038,340.639984,902.17,3,44,44.3026428
09/14/2021 13:11:22,31.25,26.5625,50,50,39.453125,2295.69,2295.69,2295.69,2295.69,199.625214,59.88527,4.167034,2.79132843,0,,,,0,44.0000038,339.86,916.6,2,44,44.3026428
09/14/2021 13:11:23,59.375,53.125,50,57.8125,55.078125,2295.69263,2295.69263,2295.69263,2295.69263,199.625443,59.99924,4.174965,2.78339767,0,,,,0,44.0000038,339.61,922.55,2,44,44.3026428
09/14/2021 13:11:24,35.9375,28.125,35.9375,32.8125,33.203125,2295.691,2295.691,2295.691,2295.691,199.62529,59.8957939,4.16776657,2.790596,0,,,,0,43.0000038,340.82,870.8,3,44,44.3026428
09/14/2021 13:11:25,43.75,28.125,39.0625,48.4375,39.84375,2295.691,2295.691,2295.691,2295.691,199.62529,59.9112,4.1688385,2.789524,0,,,,0,43.0000038,340.4,910.16,3,44,44.3026428
09/14/2021 13:11:26,35.9375,40.625,35.9375,43.75,39.0625,2295.69214,2295.69214,2295.69214,2295.69214,199.6254,59.92984,4.1701355,2.788227,0,,,,0,43.0000038,343.35,895.589966,3,44,44.3026428
09/14/2021 13:11:27,57.8125,56.25,53.125,73.4375,60.15625,2295.69385,2295.69385,2295.69385,2295.69385,199.625565,60.05083,4.17855453,2.779808,0,,,,0,43.0000038,343.539978,919.05,3,44,44.3026428
09/14/2021 13:11:28,42.1875,25,25,35.9375,32.03125,2295.69,2295.69,2295.69,2295.69,199.625214,59.8743629,4.166275,2.79208755,0,,,,0,43.0000038,343.09,884.329956,3,44,44.3026428
09/14/2021 13:11:29,36.9230728,33.8461533,27.6923065,35.384613,33.4615364,2295.69214,2295.69214,2295.69214,2295.69214,199.625412,59.98389,4.173897,2.78446579,0,,,,0,43.0000038,345.58,903.57,3,44,44.3026428
09/14/2021 13:11:30,18.75,12.5,45.3125,35.9375,28.125,2295.69141,2295.69141,2295.69141,2295.69141,199.625336,59.78012,4.15971756,2.798645,0,,,,0,43.0000038,317.87,919.389954,1,44,44.3026428
09/14/2021 13:11:31,23.4375,17.1875,25,29.6875,23.828125,2295.691,2295.691,2295.691,2295.691,199.6253,59.7708,4.159069,2.79929352,0,,,,0,42.0000038,307.97,869.07,0,44,44.3026428
09/14/2021 13:11:32,32.8125,39.0625,45.3125,42.1875,39.84375,2295.69,2295.69,2295.69,2295.69,199.6252,59.8649864,4.16562271,2.79273987,0,,,,0,42.0000038,319.59,891.72,1,44,44.3026428
09/14/2021 13:11:33,39.0625,21.875,34.375,35.9375,32.8125,2295.69287,2295.69287,2295.69287,2295.69287,199.625473,59.751667,4.15773773,2.80062485,0,,,,0,42.0000038,331.15,883.6,2,44,44.3026428
09/14/2021 13:11:34,39.9999962,55.384613,43.07692,43.07692,45.38461,2295.69238,2295.69238,2295.69238,2295.69238,199.625412,59.848484,4.16447449,2.793888,0,,,,0,42.0000038,340.28,872.98,2,44,44.3026428
09/14/2021 13:11:35,42.1875,35.9375,42.1875,50,42.578125,2295.69165,2295.69165,2295.69165,2295.69165,199.625351,59.8546257,4.16490173,2.79346085,0,,,,0,43.0000038,339.47,893.55,2,44,44.3026428
09/14/2021 13:11:36,34.375,34.375,37.5,34.375,35.15625,2295.69019,2295.69019,2295.69019,2295.69019,199.625229,59.8429451,4.164089,2.79427338,0,,,,0,43.0000038,339.55,901.529968,2,44,44.3026428
09/14/2021 13:11:37,50,59.375,57.8125,71.875,59.765625,2295.69238,2295.69238,2295.69238,2295.69238,199.625412,59.91235,4.16891861,2.789444,0,,,,0,43.0000038,338.81,921.38,2,44,44.3026428
09/14/2021 13:11:38,31.25,26.5625,32.8125,28.125,29.6875,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.82891,4.16311264,2.79525,0,,,,0,42.0000038,340.22998,856.68,2,44,44.3026428
09/14/2021 13:11:39,35.9375,34.375,28.125,29.6875,32.03125,2295.69287,2295.69287,2295.69287,2295.69287,199.625458,59.7988129,4.16101837,2.79734421,0,,,,0,42.0000038,339.09,868.04,2,44,44.3026428
09/14/2021 13:11:40,18.75,29.6875,31.25,31.25,27.734375,2295.69043,2295.69043,2295.69043,2295.69043,199.625259,59.73363,4.1564827,2.80188,0,,,,0,42.0000038,339.1,838.55,2,44,44.3026428
09/14/2021 13:11:41,28.125,31.25,48.4375,39.0625,36.71875,2295.691,2295.691,2295.691,2295.691,199.62529,59.79602,4.160824,2.79753876,0,,,,0,43.0000038,341.35,883.74,3,44,44.3026428
09/14/2021 13:11:42,35.9375,35.9375,35.9375,43.75,37.890625,2295.69263,2295.69263,2295.69263,2295.69263,199.625458,59.87891,4.16659164,2.791771,0,,,,0,43.0000038,340.289978,884.089966,2,44,44.3026428
09/14/2021 13:11:43,56.92308,33.8461533,44.6153831,47.6923065,45.7692261,2295.692,2295.692,2295.692,2295.692,199.625381,59.7944832,4.160717,2.79764557,0,,,,0,43.0000038,353.34,876.529968,3,44,44.3026428
09/14/2021 13:11:44,62.5,68.75,71.875,56.25,64.84375,2295.69019,2295.69019,2295.69019,2295.69019,199.625229,59.9804955,4.17366028,2.7847023,0,,,,0,43.0000038,395.22998,886.149963,7,44,44.3026123
09/14/2021 13:11:45,93.75,93.75,89.0625,96.875,93.359375,2295.69238,2295.69238,1796.62878,1397.37793,199.625427,60.10598,4.182392,2.77597046,0,,,,0,43.0000038,434.669983,916.25,14,44,44.3026123
09/14/2021 13:11:46,81.25,79.6875,81.25,84.375,81.640625,2295.69043,2295.69043,2295.69043,1796.62732,199.625259,60.07567,4.18028259,2.77808,0,,,,0,43.0000038,411.569977,926.639954,11,44,44.3026123
09/14/2021 13:11:47,71.875,62.5,62.5,50,61.71875,2295.69336,2295.69336,2295.69336,2295.69336,199.6255,59.876606,4.16643143,2.79193115,0,,,,0,43.0000038,384.88,930.639954,8,44,44.3026123
09/14/2021 13:11:48,43.75,34.375,43.75,42.1875,41.015625,2295.69116,2295.69116,2295.69116,2295.69116,199.62532,59.91652,4.16920853,2.789154,0,,,,0,43.0000038,358.58,932.11,5,44,44.3026123
